curve,sample,time_nd,time_days,x,y,z,jacobi,curve_jacobi_span
0,0,0,0,0.9899491533742412,4.000682308118206e-21,0.002765527353666386,3.00086038332114,1.332267629550188e-15
0,9,0.05125441130941854,2.979521438239118,0.9899455265534808,2.682644147738256e-05,0.002797333389033058,3.00086038332114,1.332267629550188e-15
0,19,0.1082037572087725,6.290100814060362,0.9899328222333987,5.731542317574114e-05,0.002801021406957765,3.00086038332114,1.332267629550188e-15
0,28,0.159458168518191,9.269622252299481,0.9899134021204402,8.599913884088521e-05,0.002775891719526107,3.00086038332114,1.332267629550188e-15
0,38,0.216407514417545,12.58020162812072,0.9898828063397832,0.0001199863503914015,0.00271674851396556,3.00086038332114,1.332267629550188e-15
0,47,0.2676619257269635,15.55972306635984,0.9898470714012239,0.0001531164538966748,0.002636054687202709,3.00086038332114,1.332267629550188e-15
0,57,0.3246112716263174,18.87030244218109,0.9897981889003199,0.0001934734912665284,0.00251694358115478,3.000860383321139,1.332267629550188e-15
0,66,0.375865682935736,21.8498238804202,0.9897458761303591,0.000233598564697655,0.002384446975124005,3.000860383321139,1.332267629550188e-15
0,76,0.4328150288350899,25.16040325624145,0.989678402875062,0.0002830947542037725,0.002210826813280401,3.000860383321139,1.332267629550188e-15
0,85,0.4840694401445084,28.13992469448056,0.9896091046188523,0.0003326464600770143,0.002032546436579767,3.000860383321139,1.332267629550188e-15
0,95,0.5410187860438623,31.4505040703018,0.9895222748086884,0.0003939319914043356,0.001812261149182015,3.00086038332114,1.332267629550188e-15
0,104,0.5922731973532809,34.43002550854092,0.9894348647700083,0.0004552835579364901,0.001596212474869952,3.00086038332114,1.332267629550188e-15
0,114,0.6492225432526348,37.74060488436217,0.98932675625373,0.0005310476984724014,0.001339104969264281,3.00086038332114,1.332267629550188e-15
0,123,0.7004769545620534,40.72012632260129,0.9892187437279942,0.0006067465685290475,0.001094854995380977,3.000860383321139,1.332267629550188e-15
0,133,0.7574263004614074,44.03070569842253,0.9890855789003223,0.000700078520253386,0.0008121580445213804,3.00086038332114,1.332267629550188e-15
0,142,0.8086807117708259,47.01022713666165,0.988952535728668,0.0007932596672435496,0.0005501761088404249,3.000860383321139,1.332267629550188e-15
0,152,0.8656300576701799,50.3208065124829,0.9887881535554861,0.0009081953144310749,0.000253692580667221,3.000860383321139,1.332267629550188e-15
0,161,0.9168844689795984,53.30032795072201,0.9886233741125459,0.001023136797745594,-1.545378759129812e-05,3.000860383321139,1.332267629550188e-15
0,171,0.9738338148789523,56.61090732654325,0.988419037305141,0.001165323063597081,-0.0003142816783750303,3.00086038332114,1.332267629550188e-15
0,180,1.025088226188371,59.59042876478237,0.988213550976643,0.001308062154092635,-0.0005807592327059137,3.000860383321139,1.332267629550188e-15
0,190,1.082037572087725,62.90100814060361,0.9879581738732505,0.001485431838333847,-0.0008717208825011894,3.00086038332114,1.332267629550188e-15
0,199,1.133291983397143,65.88052957884274,0.987701135186821,0.001664337761402971,-0.001127125332720158,3.000860383321139,1.332267629550188e-15
0,209,1.190241329296497,69.19110895466397,0.9873818994021187,0.001887680319474817,-0.001401874668728491,3.000860383321139,1.332267629550188e-15
0,219,1.247190675195851,72.50168833048522,0.9870235751657168,0.002140638537339838,-0.001665464832842861,3.000860383321139,1.332267629550188e-15
1,0,0,0,0.9900059423745166,0.0002409608223925396,0.001271173399270731,3.000858737176666,8.881784197001252e-16
1,9,0.05125441130941854,2.979521438239118,0.9900131727396261,0.0002467508479357235,0.001007306484040613,3.000858737176666,8.881784197001252e-16
1,19,0.1082037572087725,6.290100814060362,0.9900198957922709,0.0002501118050749911,0.0007018432438227183,3.000858737176666,8.881784197001252e-16
1,28,0.159458168518191,9.269622252299481,0.9900252271852703,0.00025042587939184,0.0004189822785795088,3.000858737176666,8.881784197001252e-16
1,38,0.216407514417545,12.58020162812072,0.9900306513031537,0.0002478132186140748,9.960535541225446e-05,3.000858737176666,8.881784197001252e-16
1,47,0.2676619257269635,15.55972306635984,0.9900351251140378,0.0002428525268177715,-0.0001890733503862836,3.000858737176666,8.881784197001252e-16
1,57,0.3246112716263174,18.87030244218109,0.9900394283078454,0.0002345484434942302,-0.0005073294222649318,3.000858737176666,8.881784197001252e-16
1,66,0.375865682935736,21.8498238804202,0.9900422865443501,0.0002247150482763839,-0.0007881766179616064,3.000858737176666,8.881784197001252e-16
1,76,0.4328150288350899,25.16040325624145,0.9900436104141026,0.00021143836698823,-0.00109029559087414,3.000858737176666,8.881784197001252e-16
1,85,0.4840694401445084,28.13992469448056,0.990042310101917,0.0001977106160070806,-0.001350172097596468,3.000858737176666,8.881784197001252e-16
1,95,0.5410187860438623,31.4505040703018,0.9900369553220473,0.000181002860329849,-0.001622233204669748,3.000858737176666,8.881784197001252e-16
1,104,0.5922731973532809,34.43002550854092,0.9900274917898395,0.0001652368846059581,-0.001849424977349292,3.000858737176666,8.881784197001252e-16
1,114,0.6492225432526348,37.74060488436217,0.9900104099586905,0.0001477296977956518,-0.00207951878917821,3.000858737176666,8.881784197001252e-16
1,123,0.7004769545620534,40.72012632260129,0.9899878424075337,0.000132829720839071,-0.002264444315166972,3.000858737176666,8.881784197001252e-16
1,133,0.7574263004614074,44.03070569842253,0.9899532642822405,0.0001183510674660315,-0.00244331127873581,3.000858737176666,8.881784197001252e-16
1,142,0.8086807117708259,47.01022713666165,0.9899122787630209,0.0001082913658339282,-0.002578959027798232,3.000858737176666,8.881784197001252e-16
1,152,0.8656300576701799,50.3208065124829,0.9898542921255669,0.0001018149582736996,-0.002700328468454556,3.000858737176666,8.881784197001252e-16
1,161,0.9168844689795984,53.30032795072201,0.9897896456547473,0.0001015368599594141,-0.002782441092390803,3.000858737176666,8.881784197001252e-16
1,171,0.9738338148789523,56.61090732654325,0.989702575139051,0.0001090189702670743,-0.002843118999696143,3.000858737176666,8.881784197001252e-16
1,180,1.025088226188371,59.59042876478237,0.9896093181280046,0.0001242555575210441,-0.002870183184574176,3.000858737176666,8.881784197001252e-16
1,190,1.082037572087725,62.90100814060361,0.9894878292914546,0.000152428158485931,-0.002869958544228012,3.000858737176666,8.881784197001252e-16
1,199,1.133291983397143,65.88052957884274,0.9893612690236461,0.0001895250162960636,-0.002843057819350995,3.000858737176666,8.881784197001252e-16
1,209,1.190241329296497,69.19110895466397,0.9892001895609246,0.0002457250774765045,-0.002784477415887685,3.000858737176666,8.881784197001252e-16
1,219,1.247190675195851,72.50168833048522,0.9890161332687629,0.0003198068118625503,-0.002697040541438346,3.000858737176666,8.881784197001252e-16
2,0,0,0,0.9900929968199174,0.0001284189986118499,-0.001979898987322333,3.000858757260349,1.332267629550188e-15
2,9,0.05125441130941854,2.979521438239118,0.9900944195391109,0.0001048937017242595,-0.0021738192577415,3.00085875726035,1.332267629550188e-15
2,19,0.1082037572087725,6.290100814060362,0.9900885710165509,7.804908033295276e-05,-0.002363042533924966,3.00085875726035,1.332267629550188e-15
2,28,0.159458168518191,9.269622252299481,0.9900755733466616,5.423039344071148e-05,-0.00250805545106873,3.00085875726035,1.332267629550188e-15
2,38,0.216407514417545,12.58020162812072,0.9900513617634686,2.938829372607459e-05,-0.002639549118470449,3.00085875726035,1.332267629550188e-15
2,47,0.2676619257269635,15.55972306635984,0.9900198045395343,9.663093275057041e-06,-0.002730232549068465,3.00085875726035,1.332267629550188e-15
2,57,0.3246112716263174,18.87030244218109,0.9899728411700824,-7.892997716015059e-06,-0.002799508110853096,3.00085875726035,1.332267629550188e-15
2,66,0.375865682935736,21.8498238804202,0.9899190240403393,-1.84619508563467e-05,-0.002833206743673548,3.00085875726035,1.332267629550188e-15
2,76,0.4328150288350899,25.16040325624145,0.9898455053360012,-2.283925767211476e-05,-0.002838836005480679,3.00085875726035,1.332267629550188e-15
2,85,0.4840694401445084,28.13992469448056,0.9897662747192083,-1.877193040164218e-05,-0.002815607417733028,3.00085875726035,1.332267629550188e-15
2,95,0.5410187860438623,31.4505040703018,0.9896629489447978,-3.753635971815957e-06,-0.002759102187141782,3.00085875726035,1.332267629550188e-15
2,104,0.5922731973532809,34.43002550854092,0.989555532577115,2.06102257528614e-05,-0.002681560289494918,3.00085875726035,1.332267629550188e-15
2,114,0.6492225432526348,37.74060488436217,0.9894193747170573,6.134401399183799e-05,-0.002567146335466061,3.00085875726035,1.332267629550188e-15
2,123,0.7004769545620534,40.72012632260129,0.9892809753758444,0.0001117017809751142,-0.002440208197681788,3.00085875726035,1.332267629550188e-15
2,133,0.7574263004614074,44.03070569842253,0.9891086314041971,0.0001844962438351997,-0.002274481821819631,3.00085875726035,1.332267629550188e-15
2,142,0.8086807117708259,47.01022713666165,0.9889358580214846,0.0002666005723833349,-0.002104995221476743,3.00085875726035,1.332267629550188e-15
2,152,0.8656300576701799,50.3208065124829,0.9887229724673343,0.0003779585176713164,-0.001896431110859611,3.00085875726035,1.332267629550188e-15
2,161,0.9168844689795984,53.30032795072201,0.9885112356864658,0.0004978456010833646,-0.001692657115745286,3.00085875726035,1.332267629550188e-15
2,171,0.9738338148789523,56.61090732654325,0.9882518286259357,0.0006548053280101075,-0.001450952020251482,3.00085875726035,1.332267629550188e-15
2,180,1.025088226188371,59.59042876478237,0.98799486747353,0.0008192423560899227,-0.001221909243659813,3.00085875726035,1.332267629550188e-15
2,190,1.082037572087725,62.90100814060361,0.9876809544373049,0.001029979707738391,-0.0009571999081484674,3.00085875726035,1.332267629550188e-15
2,199,1.133291983397143,65.88052957884274,0.9873706624413273,0.001247080082552218,-0.0007119368989467385,3.00085875726035,1.332267629550188e-15
2,209,1.190241329296497,69.19110895466397,0.986992279386216,0.001521640263529581,-0.0004340006846245798,3.00085875726035,1.332267629550188e-15
2,219,1.247190675195851,72.50168833048522,0.9865754269048498,0.001834673386930672,-0.0001527032437918746,3.00085875726035,1.332267629550188e-15
3,0,0,0,0.9900826030991405,-0.0001725204882306453,-0.002494818267727429,3.000859195036093,1.332267629550188e-15
3,9,0.05125441130941854,2.979521438239118,0.9900731651831279,-0.0001907790785986113,-0.002351150348327544,3.000859195036092,1.332267629550188e-15
3,19,0.1082037572087725,6.290100814060362,0.9900545731856599,-0.0002077919032098979,-0.002163648350879335,3.000859195036093,1.332267629550188e-15
3,28,0.159458168518191,9.269622252299481,0.9900313863862434,-0.0002192899695701956,-0.001971576361992401,3.000859195036093,1.332267629550188e-15
3,38,0.216407514417545,12.58020162812072,0.9899993919449837,-0.0002269723693142239,-0.001734626321679265,3.000859195036093,1.332267629550188e-15
3,47,0.2676619257269635,15.55972306635984,0.9899657426978771,-0.0002286843802707997,-0.001502528894735668,3.000859195036093,1.332267629550188e-15
3,57,0.3246112716263174,18.87030244218109,0.9899237087299911,-0.0002242366559668895,-0.001226684538117501,3.000859195036093,1.332267629550188e-15
3,66,0.375865682935736,21.8498238804202,0.9898822017870708,-0.0002141383678568742,-0.0009650592494819546,3.000859195036092,1.332267629550188e-15
3,76,0.4328150288350899,25.16040325624145,0.9898323680942854,-0.0001958229557383643,-0.0006629221317973801,3.000859195036092,1.332267629550188e-15
3,85,0.4840694401445084,28.13992469448056,0.989784279719363,-0.0001727534076085436,-0.0003837758803691219,3.000859195036093,1.332267629550188e-15
3,95,0.5410187860438623,31.4505040703018,0.9897270929098397,-0.0001396357359783016,-6.919304611963231e-05,3.000859195036092,1.332267629550188e-15
3,104,0.5922731973532809,34.43002550854092,0.9896718495416493,-0.0001029735846321329,0.0002147775326537115,3.000859195036092,1.332267629550188e-15
3,114,0.6492225432526348,37.74060488436217,0.989605512540781,-5.44739558315615e-05,0.0005277043247691704,3.000859195036093,1.332267629550188e-15
3,123,0.7004769545620534,40.72012632260129,0.9895404255590154,-3.670061677174405e-06,0.0008040442271393185,3.000859195036093,1.332267629550188e-15
3,133,0.7574263004614074,44.03070569842253,0.9894607733324258,6.100455069877983e-05,0.001101994320039167,3.000859195036092,1.332267629550188e-15
3,142,0.8086807117708259,47.01022713666165,0.9893810802893416,0.0001269608376306353,0.001359384520688596,3.000859195036092,1.332267629550188e-15
3,152,0.8656300576701799,50.3208065124829,0.9892817807598983,0.0002094095877310414,0.00163072854658855,3.000859195036092,1.332267629550188e-15
3,161,0.9168844689795984,53.30032795072201,0.9891809420778909,0.0002925039389613079,0.001859700186221603,3.000859195036092,1.332267629550188e-15
3,171,0.9738338148789523,56.61090732654325,0.9890539188608534,0.0003956619298068978,0.002095152573487582,3.000859195036092,1.332267629550188e-15
3,180,1.025088226188371,59.59042876478237,0.9889240478349209,0.0004992840435845461,0.002288535653940131,3.000859195036093,1.332267629550188e-15
3,190,1.082037572087725,62.90100814060361,0.9887599747538917,0.0006278392909294369,0.00248149632512883,3.000859195036092,1.332267629550188e-15
3,199,1.133291983397143,65.88052957884274,0.9885922688142872,0.0007571040120492045,0.002634591128180814,3.000859195036093,1.332267629550188e-15
3,209,1.190241329296497,69.19110895466397,0.9883810086027267,0.0009177987907401465,0.002781196718433885,3.000859195036092,1.332267629550188e-15
3,219,1.247190675195851,72.50168833048522,0.9881406664260458,0.001098878347294976,0.002902730098852699,3.000859195036092,1.332267629550188e-15
4,0,0,0,0.9899900093664782,-0.0002203630255230596,0.0004380165021126457,3.000858652594301,1.332267629550188e-15
4,9,0.05125441130941854,2.979521438239118,0.9899827398704777,-0.0002065104341070765,0.0007208482492568749,3.000858652594301,1.332267629550188e-15
4,19,0.1082037572087725,6.290100814060362,0.9899744426830481,-0.0001883383821120108,0.001026118436365509,3.000858652594301,1.332267629550188e-15
4,28,0.159458168518191,9.269622252299481,0.9899662534630141,-0.0001695895137929279,0.001289699543643166,3.0008586525943,1.332267629550188e-15
4,38,0.216407514417545,12.58020162812072,0.9899555480096993,-0.000146168800977392,0.00156685040044002,3.0008586525943,1.332267629550188e-15
4,47,0.2676619257269635,15.55972306635984,0.9899436236633555,-0.0001227565029159692,0.001799492197708331,3.0008586525943,1.332267629550188e-15
4,57,0.3246112716263174,18.87030244218109,0.9899267316708835,-9.405111106556613e-05,0.002036577906104754,3.000858652594301,1.332267629550188e-15
4,66,0.375865682935736,21.8498238804202,0.9899072173730352,-6.561456064845179e-05,0.002228590921041032,3.000858652594301,1.332267629550188e-15
4,76,0.4328150288350899,25.16040325624145,0.9898795017477408,-3.080580506811619e-05,0.002416132305481926,3.0008586525943,1.332267629550188e-15
4,85,0.4840694401445084,28.13992469448056,0.9898480284599385,3.796592313915294e-06,0.002560207710475375,3.000858652594301,1.332267629550188e-15
4,95,0.5410187860438623,31.4505040703018,0.9898045407080113,4.644173594913717e-05,0.002691486994994157,3.0008586525943,1.332267629550188e-15
4,104,0.5922731973532809,34.43002550854092,0.989756656077439,8.918706469556337e-05,0.002782859661586025,3.0008586525943,1.332267629550188e-15
4,114,0.6492225432526348,37.74060488436217,0.9896925202597607,0.0001423160464421449,0.002854007039792896,3.0008586525943,1.332267629550188e-15
4,123,0.7004769545620534,40.72012632260129,0.9896239328006641,0.0001959742951168203,0.002890464844828632,3.0008586525943,1.332267629550188e-15
4,133,0.7574263004614074,44.03070569842253,0.9895344930298902,0.0002630706555312648,0.002900409247488578,3.0008586525943,1.332267629550188e-15
4,142,0.8086807117708259,47.01022713666165,0.9894410894318892,0.0003311220183168813,0.002882206100879585,3.000858652594301,1.332267629550188e-15
4,152,0.8656300576701799,50.3208065124829,0.9893218021061438,0.0004164189414776662,0.002832538714591286,3.0008586525943,1.332267629550188e-15
4,161,0.9168844689795984,53.30032795072201,0.9891994418079926,0.0005029975835647534,0.002762237790873334,3.000858652594301,1.332267629550188e-15
4,171,0.9738338148789523,56.61090732654325,0.9890455390724276,0.0006114580299416038,0.002656997374691734,3.0008586525943,1.332267629550188e-15
4,180,1.025088226188371,59.59042876478237,0.9888896695294433,0.0007213876076628409,0.002539235469034379,3.0008586525943,1.332267629550188e-15
4,190,1.082037572087725,62.90100814060361,0.9886956650729728,0.0008588181003567364,0.002384589903448977,3.0008586525943,1.332267629550188e-15
4,199,1.133291983397143,65.88052957884274,0.9885008437163142,0.0009977910279237779,0.002225731085215501,3.0008586525943,1.332267629550188e-15
4,209,1.190241329296497,69.19110895466397,0.9882600019716627,0.001171132814232246,0.002029517871196032,3.000858652594301,1.332267629550188e-15
4,219,1.247190675195851,72.50168833048522,0.9879912537982802,0.001366682777548781,0.001814960479679206,3.000858652594301,1.332267629550188e-15
